timestamp,trade_id,timestamp,pnl,fee_paid,balance,equity,qty,price,psize,pprice,type,pcost,wallet_exposure,mins_since_prev_fill
1679631840000.0,817,1679631840000.0,0.0,-0.00116298,999.99883702,1000.00093702,4.2,1.3845,4.2,1.3845,long_ientry_normal,5.814900000000001,0.005814906762620267,
1679632140000.0,822,1679632140000.0,0.0,-0.002381984,999.996455036,999.977635036,8.8,1.3534,13.0,1.3634476923076924,long_rentry,17.72482,0.017724882834071552,5.0
1679637120000.0,905,1679637120000.0,0.20217999999999936,-0.0035854000000000003,1000.195049636,1000.195049636,-13.0,1.379,0.0,1.3634476923076924,long_nclose,0.0,0.0,83.0
1679637180000.0,906,1679637180000.0,0.0,-0.0011634000000000002,1000.193886236,1000.198086236,4.2,1.385,4.2,1.385,long_ientry_normal,5.817,0.0058158723823947215,1.0
1679638200000.0,923,1679638200000.0,0.06636000000000015,-0.0011766720000000001,1000.259069564,1000.259069564,-4.2,1.4008,0.0,1.385,long_nclose,0.0,0.0,17.0
1679638260000.0,924,1679638260000.0,0.0,-0.0011802000000000002,1000.257889364,1000.255789364,4.2,1.405,4.2,1.405,long_ientry_normal,5.901000000000001,0.005899478587219211,1.0
1679638980000.0,936,1679638980000.0,0.06762000000000001,-0.0011937240000000002,1000.32431564,1000.32431564,-4.2,1.4211,0.0,1.405,long_nclose,0.0,0.0,12.0
1679639040000.0,937,1679639040000.0,0.0,-0.00116522,1000.32315042,1000.33955042,4.1,1.421,4.1,1.421,long_ientry_normal,5.826099999999999,0.0058242179015389455,1.0
1679641800000.0,983,1679641800000.0,0.06682999999999992,-0.001178586,1000.388801834,1000.388801834,-4.1,1.4373,0.0,1.421,long_nclose,0.0,0.0,46.0
1679641860000.0,984,1679641860000.0,0.0,-0.0011771099999999999,1000.387624724,1000.4019747240001,4.1,1.4355,4.1,1.4355,long_ientry_normal,5.885549999999999,0.005883269499284122,1.0
1679641920000.0,985,1679641920000.0,0.06723999999999987,-0.001190558,1000.453674166,1000.453674166,-4.1,1.4519,0.0,1.4355,long_nclose,0.0,0.0,1.0
1679642040000.0,987,1679642040000.0,0.0,-0.0011596,1000.452514566,1000.426514566,4.0,1.4495,4.0,1.4495,long_ientry_normal,5.798,0.005795377507262495,2.0
1679642220000.0,990,1679642220000.0,0.06639999999999979,-0.00117288,1000.517741686,1000.517741686,-4.0,1.4661,0.0,1.4495,long_nclose,0.0,0.0,3.0
1679642280000.0,991,1679642280000.0,0.0,-0.0011668,1000.5165748860001,1000.5105748860001,4.0,1.4585,4.0,1.4585,long_ientry_normal,5.834,0.005830987858111928,1.0
1679643060000.0,1004,1679643060000.0,0.06680000000000064,-0.0011801600000000002,1000.5821947260001,1000.5821947260001,-4.0,1.4752,0.0,1.4585,long_nclose,0.0,0.0,13.0
1679643120000.0,1005,1679643120000.0,0.0,-0.00115557,1000.5810391560001,1000.5439891560001,3.9,1.4815,3.9,1.4815,long_ientry_normal,5.77785,0.005774494792419486,1.0
