,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1675944120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4434,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
1,1675947720000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43105,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
2,1675951320000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44315,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
3,1675954920000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4253,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
4,1675958520000.0,0.0,0.0,10.0,0.4248,0.0,0.0,0.42065,1.0,1.0,1000.0454793999999,1000.0,1000.0039793999998,1000.0,0.004247806812294861,0.0
5,1675962120000.0,0.0,0.0,10.0,0.4524,0.0,0.0,0.44115,1.0,1.0,1000.4545549999999,1000.0,1000.342055,1000.0,0.0045219445275053,0.0
6,1675965720000.0,0.0,0.0,31.0,0.4549677419354839,0.0,0.0,0.44125,1.0,1.0,1000.5948952999998,1000.0,1000.1696452999998,1000.0,0.014095614585132697,0.0
7,1675969320000.0,0.0,0.0,121.0,0.43014917355371896,0.0,0.0,0.4334,1.0,1.0,1001.1154687899999,1000.0,1001.50881879,1000.0,0.05199005671434482,0.0
8,1675972920000.0,0.0,0.0,10.0,0.41925,0.0,0.0,0.4195,1.0,1.0,1003.29056025,1000.0,1003.29306025,1000.0,0.004178749572761167,0.0
9,1675976520000.0,0.0,0.0,10.0,0.4288,0.0,0.0,0.42465,1.0,1.0,1003.38465425,1000.0,1003.34315425,1000.0,0.004273535559705317,0.0
10,1675980120000.0,0.0,0.0,121.0,0.409546694214876,0.0,0.0,0.40985,1.0,1.0,1003.37560082,1000.0,1003.41230082,1000.0,0.04938843436047426,0.0
11,1675983720000.0,0.0,0.0,12.0,0.3712,0.0,0.0,0.36775,1.0,1.0,1007.8019431800001,1000.0,1007.7605431800001,1000.0,0.004419916065992755,0.0
12,1675987320000.0,0.0,0.0,11.0,0.399,0.0,0.0,0.39865,1.0,1.0,1008.1409190399999,1000.0,1008.1370690399998,1000.0,0.004353558036489002,0.0
13,1675990920000.0,0.0,0.0,35.0,0.41346428571428573,0.0,0.0,0.40645,1.0,1.0,1008.5504323099998,1000.0,1008.3049323099998,1000.0,0.014348563578377358,0.0
14,1675994520000.0,0.0,0.0,11.0,0.4165,0.0,0.0,0.41355,1.0,1.0,1008.9242563299997,1000.0,1008.8918063299997,1000.0,0.004540975173562959,0.0
15,1675998120000.0,0.0,0.0,11.0,0.4165,0.0,0.0,0.40555,1.0,1.0,1008.9242563299997,1000.0,1008.8038063299997,1000.0,0.004540975173562959,0.0
16,1676001720000.0,0.0,0.0,11.0,0.3994,0.0,0.0,0.39775,1.0,1.0,1009.5073180599996,1000.0,1009.4891680599997,1000.0,0.00435202392434651,0.0
17,1676005320000.0,0.0,0.0,11.0,0.4034,0.0,0.0,0.394,1.0,1.0,1009.5561417799997,1000.0,1009.4527417799998,1000.0,0.004395396963438007,0.0
18,1676008920000.0,0.0,0.0,0.0,0.3976,0.0,0.0,0.4041,1.0,1.0,1010.26843394,1000.0,1010.26843394,1000.0,0.0,0.0
19,1676012520000.0,0.0,0.0,11.0,0.41755,0.0,0.0,0.41375,1.0,1.0,1010.3678367599999,1000.0,1010.32603676,1000.0,0.004545918657435471,0.0
20,1676016120000.0,0.0,0.0,35.0,0.4310357142857143,0.0,0.0,0.4277,1.0,1.0,1010.5609732400001,1000.0,1010.44422324,1000.0,0.014928589565092118,0.0
21,1676019720000.0,0.0,0.0,35.0,0.4340142857142857,0.0,0.0,0.4233,1.0,1.0,1010.8266044400001,1000.0,1010.4516044400001,1000.0,0.015027799954291434,0.0
22,1676023320000.0,0.0,0.0,121.0,0.4240892561983471,0.0,0.0,0.42365,1.0,1.0,1010.8193795800001,1000.0,1010.7662295800002,1000.0,0.0507655482637477,0.0
23,1676026920000.0,0.0,0.0,10.0,0.43285,0.0,0.0,0.42615,1.0,1.0,1011.4501061800001,1000.0,1011.3831061800001,1000.0,0.004279499278859821,0.0
24,1676030520000.0,0.0,0.0,121.0,0.41343388429752065,0.0,0.0,0.4037,1.0,1.0,1011.44096678,1000.0,1010.26316678,1000.0,0.04945963397078924,0.0
25,1676034120000.0,0.0,0.0,121.0,0.41343388429752065,0.0,0.0,0.41175,1.0,1.0,1011.44096678,1000.0,1011.23721678,1000.0,0.04945963397078924,0.0
26,1676037720000.0,0.0,0.0,11.0,0.4177,0.0,0.0,0.4078,1.0,1.0,1012.0066274,1000.0,1011.8977274,1000.0,0.004540187658458808,0.0
27,1676041320000.0,0.0,0.0,10.0,0.4249,0.0,0.0,0.42845,1.0,1.0,1012.27792394,1000.0,1012.31342394,1000.0,0.0041974638580104485,0.0
28,1676044920000.0,0.0,0.0,10.0,0.43735,0.0,0.0,0.441,1.0,1.0,1035.0313465800002,1000.0,1035.0678465800002,1000.0,0.004225475889644431,0.0
29,1676048520000.0,0.0,0.0,121.0,0.4250037190082644,0.0,0.0,0.42015,1.0,1.0,1035.1198990900002,1000.0,1034.5325990900003,1000.0,0.0496806698868502,0.0
30,1676052120000.0,0.0,0.0,10.0,0.43145,0.0,0.0,0.4271,1.0,1.0,1035.7010826100004,1000.0,1035.6575826100004,1000.0,0.004165777242529591,0.0
31,1676055720000.0,0.0,0.0,10.0,0.44055,0.0,0.0,0.44125,1.0,1.0,1035.7975818100003,1000.0,1035.8045818100004,1000.0,0.004253244144769702,0.0
32,1676059320000.0,0.0,0.0,10.0,0.44055,0.0,0.0,0.4355,1.0,1.0,1035.7975818100003,1000.0,1035.7470818100003,1000.0,0.004253244144769702,0.0
33,1676062920000.0,0.0,0.0,10.0,0.44055,0.0,0.0,0.4361,1.0,1.0,1035.7975818100003,1000.0,1035.7530818100004,1000.0,0.004253244144769702,0.0
34,1676066520000.0,0.0,0.0,10.0,0.4367,0.0,0.0,0.4333,1.0,1.0,1035.9657759600002,1000.0,1035.93177596,1000.0,0.004215390219771714,0.0
35,1676070120000.0,0.0,0.0,10.0,0.44315,0.0,0.0,0.44065,1.0,1.0,1036.01450616,1000.0,1035.98950616,1000.0,0.004277449759294787,0.0
36,1676073720000.0,0.0,0.0,35.0,0.43315000000000003,0.0,0.0,0.4331,1.0,1.0,1036.0123604100002,1000.0,1036.0106104100003,1000.0,0.0146332713578826,0.0
37,1676077320000.0,0.0,0.0,35.0,0.43315000000000003,0.0,0.0,0.4301,1.0,1.0,1036.0123604100002,1000.0,1035.9056104100002,1000.0,0.0146332713578826,0.0
38,1676080920000.0,0.0,0.0,121.0,0.4232351239669422,0.0,0.0,0.422,1.0,1.0,1036.0051501700002,1000.0,1035.85570017,1000.0,0.04943165580942972,0.0
39,1676084520000.0,0.0,0.0,11.0,0.40395,0.0,0.0,0.4045,0.9996798905694445,1.0,1045.0275136000002,1000.0,1045.0335636000002,1000.0,0.0042519933132600714,0.0
