,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1654074180000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5715,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
1,1654077780000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6015,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
2,1654081380000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.535,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
3,1654084980000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.315,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
4,1654088580000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.228,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
5,1654092180000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.365,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
6,1654095780000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3105,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
7,1654099380000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1235,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
8,1654102980000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.061,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
9,1654106580000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.212,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
10,1654110180000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2235,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
11,1654113780000.0,0.0,0.0,3.7,1.2568,0.0,0.0,1.223,1.0,1.0,999.999534984,1000.0,999.874474984,1000.0,0.004650162162399808,0.0
12,1654117380000.0,0.0,0.0,3.9,1.2195,0.0,0.0,1.2055,1.0,1.0,1006.956916188,1000.0,1006.902316188,1000.0,0.004723191154994798,0.0
13,1654120980000.0,0.0,0.0,0.0,1.2405,0.0,0.0,1.304,1.0,1.0,1007.216091741,1000.0,1007.216091741,1000.0,0.0,0.0
14,1654124580000.0,0.0,0.0,0.0,1.244957843137255,0.0,0.0,1.277,1.0,1.0,1007.5627871,1000.0,1007.5627871,1000.0,0.0,0.0
15,1654128180000.0,0.0,0.0,10.2,1.2446578431372552,0.0,0.0,1.245,1.0,1.0,1007.561517549,1000.0,1007.5650075489999,1000.0,0.012600233116170588,0.0
16,1654131780000.0,0.0,0.0,10.5,1.2390542857142859,0.0,0.0,1.2305,1.0,1.0,1008.6336833359999,1000.0,1008.5438633359998,1000.0,0.012898706651328477,0.0
17,1654135380000.0,0.0,0.0,3.7,1.2657,0.0,0.0,1.2635,1.0,1.0,1008.9904081669998,1000.0,1008.9822681669998,1000.0,0.004641362258842101,0.0
18,1654138980000.0,0.0,0.0,77.9,1.1953021822849808,0.0,0.0,1.185,1.0,1.0,1008.9815650719997,1000.0,1008.1790250719997,1000.0,0.09228517469826665,0.0
19,1654142580000.0,0.0,0.0,4.0,1.199,0.0,0.0,1.204,1.0,1.0,1015.8794892279998,1000.0,1015.8994892279998,1000.0,0.004721032416595632,0.0
20,1654146180000.0,0.0,0.0,11.0,1.1766636363636365,0.0,0.0,1.184,1.0,1.0,1015.8786744979998,1000.0,1015.9593744979998,1000.0,0.012740989967523415,0.0
21,1654149780000.0,0.0,0.0,4.2,1.1325,0.0,0.0,1.116,1.0,1.0,1022.9008984559998,1000.0,1022.8315984559998,1000.0,0.004650010579890601,0.0
22,1654153380000.0,0.0,0.0,4.3,1.121,0.0,0.0,1.125,1.0,1.0,1025.6113705459998,1000.0,1025.6285705459998,1000.0,0.004699928392402514,0.0
23,1654156980000.0,0.0,0.0,4.2,1.157,0.0,0.0,1.133,1.0,1.0,1025.7432592889995,1000.0,1025.6424592889996,1000.0,0.004737442782093761,0.0
24,1654160580000.0,0.0,0.0,11.6,1.1354379310344829,0.0,0.0,1.132,1.0,1.0,1025.7424281209994,1000.0,1025.7025481209994,1000.0,0.01284053348960847,0.0
25,1654164180000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.237,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
26,1654167780000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.227,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
27,1654171380000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.3155,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
28,1654174980000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.4255,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
29,1654178580000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.338,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
30,1654182180000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.476,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
31,1654185780000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.5885,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
32,1654189380000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.5265,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
33,1654192980000.0,0.0,0.0,0.0,1.1643,0.0,0.0,1.442,1.0,1.0,1026.2339469029994,1000.0,1026.2339469029994,1000.0,0.0,0.0
34,1654196580000.0,0.0,0.0,0.0,1.3878,0.0,0.0,1.4195,1.0,1.0,1026.3666620729994,1000.0,1026.3666620729994,1000.0,0.0,0.0
35,1654200180000.0,0.0,0.0,0.0,1.3878,0.0,0.0,1.4515,1.0,1.0,1026.3666620729994,1000.0,1026.3666620729994,1000.0,0.0,0.0
36,1654203780000.0,0.0,0.0,0.0,1.3878,0.0,0.0,1.502,1.0,1.0,1026.3666620729994,1000.0,1026.3666620729994,1000.0,0.0,0.0
37,1654207380000.0,0.0,0.0,0.0,1.3878,0.0,0.0,1.4935,1.0,1.0,1026.3666620729994,1000.0,1026.3666620729994,1000.0,0.0,0.0
38,1654210980000.0,0.0,0.0,0.0,1.4352,0.0,0.0,1.4845,1.0,1.0,1026.4999727069992,1000.0,1026.4999727069992,1000.0,0.0,0.0
39,1654214580000.0,0.0,0.0,0.0,1.4352,0.0,0.0,1.52,1.0,1.0,1026.4999727069992,1000.0,1026.4999727069992,1000.0,0.0,0.0
40,1654218180000.0,0.0,0.0,0.0,1.4352,0.0,0.0,1.605,1.0,1.0,1026.4999727069992,1000.0,1026.4999727069992,1000.0,0.0,0.0
41,1654221780000.0,0.0,0.0,0.0,1.4352,0.0,0.0,1.615,1.0,1.0,1026.4999727069992,1000.0,1026.4999727069992,1000.0,0.0,0.0
42,1654225380000.0,0.0,0.0,0.0,1.4352,0.0,0.0,1.601,1.0,1.0,1026.4999727069992,1000.0,1026.4999727069992,1000.0,0.0,0.0
43,1654228980000.0,0.0,0.0,3.1,1.5339,0.0,0.0,1.5075,1.0,1.0,1026.4994971979993,1000.0,1026.4176571979992,1000.0,0.0046323354399878496,0.0
44,1654232580000.0,0.0,0.0,8.6,1.5052488372093025,0.0,0.0,1.511,1.0,1.0,1026.4986781929993,1000.0,1026.5481381929992,1000.0,0.012610966068449329,0.0
45,1654236180000.0,0.0,0.0,3.2,1.5306,0.0,0.0,1.4995,1.0,1.0,1026.8533382389992,1000.0,1026.7538182389992,1000.0,0.004769834033358339,0.0
46,1654239780000.0,0.0,0.0,24.3,1.4739263374485596,0.0,0.0,1.4645,1.0,1.0,1026.8502463899993,1000.0,1026.6211863899994,1000.0,0.0348798767161194,0.0
47,1654243380000.0,0.0,0.0,24.3,1.4739263374485596,0.0,0.0,1.4585,1.0,1.0,1026.8502463899993,1000.0,1026.4753863899994,1000.0,0.0348798767161194,0.0
48,1654246980000.0,0.0,0.0,67.1,1.445588822652757,0.0,0.0,1.4275,1.0,1.0,1026.8441281299993,1000.0,1025.6303681299992,1000.0,0.09446322703003258,0.0
49,1654250580000.0,0.0,0.0,185.3,1.416061899622234,0.0,0.0,1.4335,1.0,1.0,1026.8275884039992,1000.0,1030.0588684039992,1000.0,0.25554072851494297,0.0
50,1654254180000.0,0.0,0.0,198.3,1.3426881492687848,0.0,0.0,1.3275,1.0,1.0,1033.9892317479994,1000.0,1030.9774217479994,1000.0,0.257502739704441,0.0
