,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1675929360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47155,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
1,1675932960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4693,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
2,1675936560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47285,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
3,1675940160000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46605,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
4,1675943760000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4591,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
5,1675947360000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
6,1675950960000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45445,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
7,1675954560000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4478,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
8,1675958160000.0,0.0,0.0,64.0,0.42698593749999997,0.0,0.0,0.42615,1.0,1.0,1000.0210980200001,1000.0,999.9675980200001,1000.0,0.027326523464461412,0.0
9,1675961760000.0,0.0,0.0,6.0,0.4244,0.0,0.0,0.42685,1.0,1.0,1001.63346961,1000.0,1001.64816961,1000.0,0.002542247316267773,0.0
10,1675965360000.0,0.0,0.0,64.0,0.44083984375,0.0,0.0,0.4446,1.0,1.0,1001.80884325,1000.0,1002.04949325,1000.0,0.028162807895038014,0.0
11,1675968960000.0,0.0,0.0,227.0,0.43552466960352426,0.0,0.0,0.4352,1.0,1.0,1002.08481739,1000.0,1002.01111739,1000.0,0.09865841522027893,0.0
12,1675972560000.0,0.0,0.0,804.0,0.4286532960199005,0.0,0.0,0.4232,1.0,1.0,1002.03566276,1000.0,997.65121276,1000.0,0.3439371100333231,0.0
13,1675976160000.0,0.0,0.0,804.0,0.4286532960199005,0.0,0.0,0.42225,1.0,1.0,1002.03566276,1000.0,996.8874127600001,1000.0,0.3439371100333231,0.0
14,1675979760000.0,8.479210243695617e-05,0.0,2421.0,0.4139237711689384,0.0,0.0,0.4021,0.9997889168473065,1.0,1001.90416832,1000.0,973.2788183200001,1000.0,1.0002048915320356,0.0
15,1675983360000.0,8.479210243695617e-05,0.0,2421.0,0.4139237711689384,0.0,0.0,0.3767,0.999767278434371,1.0,1001.90416832,1000.0,911.7854183200001,1000.0,1.0002048915320356,0.0
16,1675986960000.0,8.479210243695617e-05,0.0,2421.0,0.4139237711689384,0.0,0.0,0.3895,0.999767278434371,1.0,1001.90416832,1000.0,942.7742183200002,1000.0,1.0002048915320356,0.0
17,1675990560000.0,0.0,0.0,6.0,0.4129,0.0,0.0,0.4114,0.999767278434371,1.0,1008.3430318100001,1000.0,1008.33403181,1000.0,0.0024569019885554294,0.0
18,1675994160000.0,0.0,0.0,21.0,0.4097285714285714,0.0,0.0,0.4117,0.999767278434371,1.0,1008.6770647000001,1000.0,1008.7184647,1000.0,0.00853028218953217,0.0
