,timestamp,bkr_price_long,bkr_price_short,psize_long,pprice_long,psize_short,pprice_short,price,closest_bkr_long,closest_bkr_short,balance_long,balance_short,equity_long,equity_short,wallet_exposure_long,wallet_exposure_short
0,1690196580000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
1,1690200180000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.491,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
2,1690203780000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.512,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
3,1690207380000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
4,1690210980000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.281,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
5,1690214580000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.247,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
6,1690218180000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.188,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
7,1690221780000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.168,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
8,1690225380000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
9,1690228980000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.155,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
10,1690232580000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.067,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
11,1690236180000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
12,1690239780000.0,0.0,0.0,0.0,0.0,0.0,0.0,2.109,1.0,1.0,1000.0,1000.0,1000.0,1000.0,0.0,0.0
13,1690243380000.0,0.0,0.0,4.4,2.173272727272727,0.0,0.0,2.165,1.0,1.0,1000.1062227400001,1000.0,1000.0698227400002,1000.0,0.009561384363554708,0.0
14,1690246980000.0,0.0,0.0,4.4,2.1975,0.0,0.0,2.169,1.0,1.0,1000.2902543000001,1000.0,1000.1648543000001,1000.0,0.009666194345526574,0.0
15,1690250580000.0,0.0,0.0,4.8,2.0286875,0.0,0.0,2.013,1.0,1.0,1005.98958622,1000.0,1005.91428622,1000.0,0.009679722467694076,0.0
16,1690254180000.0,0.0,0.0,1.2,1.959,0.0,0.0,1.927,0.9998490937396223,1.0,1035.6422714600003,1000.0,1035.6038714600004,1000.0,0.002269895759165905,0.0
17,1690257780000.0,0.0,0.0,5.2,1.944307692307692,0.0,0.0,1.949,0.9998490937396223,1.0,1035.7974894600004,1000.0,1035.8218894600004,1000.0,0.009760981372209083,0.0
18,1690261380000.0,0.0,0.0,1.2,1.967,0.0,0.0,1.954,0.9998490937396223,1.0,1035.9597623400005,1000.0,1035.9441623400005,1000.0,0.0022784668727561254,0.0
19,1690264980000.0,0.0,0.0,4.8,2.0226875000000004,0.0,0.0,2.042,0.9998490937396223,1.0,1036.2240884400005,1000.0,1036.3167884400004,1000.0,0.009369498459176348,0.0
20,1690268580000.0,0.0,0.0,4.8,2.0226875000000004,0.0,0.0,2.042,0.9998490937396223,1.0,1036.2240884400005,1000.0,1036.3167884400004,1000.0,0.009369498459176348,0.0
21,1690272180000.0,0.0,0.0,20.9,1.985641148325359,0.0,0.0,2.008,0.9998490937396223,1.0,1036.3737147000004,1000.0,1036.8410147000004,1000.0,0.04004337374767653,0.0
